id_channel;id_video;ymd_hms_video;tweet
UC_R5smHVXRYGhZYDJsnXTwg;LyBLJlN6dqo;2021-08-08T22:00:05Z;"New #rstats video: Session 9B - Community and Outreach 2
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=LyBLJlN6dqo"
UC_R5smHVXRYGhZYDJsnXTwg;8kB6jrErgrk;2021-08-08T22:00:06Z;"New #rstats video: Session 8A - Statistics and Bioinformatics
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=8kB6jrErgrk"
UC_R5smHVXRYGhZYDJsnXTwg;9xRpqSkaKnM;2021-08-08T22:00:06Z;"New #rstats video: Session 6B - R in Production
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=9xRpqSkaKnM"
UC_R5smHVXRYGhZYDJsnXTwg;MrVTc5Wvg60;2021-08-08T22:00:06Z;"New #rstats video: Session 9A -  R in Production 3
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=MrVTc5Wvg60"
UC_R5smHVXRYGhZYDJsnXTwg;kDoTy20dXrg;2021-08-08T22:00:11Z;"New #rstats video: Session 6A - Data visualisation
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=kDoTy20dXrg"
UC_R5smHVXRYGhZYDJsnXTwg;p33xeJvh9ys;2021-08-08T22:00:14Z;"New #rstats video: Session 7B - Statistical Modeling in R
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=p33xeJvh9ys"
UC_R5smHVXRYGhZYDJsnXTwg;tR7sNOPq9-I;2021-08-08T22:00:14Z;"New #rstats video: Session 7C - Teaching, Automation and Reproducibility
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=tR7sNOPq9-I"
UC_R5smHVXRYGhZYDJsnXTwg;vd8XZSuY_Rs;2021-08-08T22:00:14Z;"New #rstats video: Session 5A -  Teaching R and R in Teaching
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=vd8XZSuY_Rs"
UC_R5smHVXRYGhZYDJsnXTwg;dYLOyUeSyzw;2021-08-08T22:00:28Z;"New #rstats video: Session 9C - Statistical Modeling and Data Analysis 2
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=dYLOyUeSyzw"
UC_R5smHVXRYGhZYDJsnXTwg;tbt8ZsHm5eA;2021-08-08T22:00:32Z;"New #rstats video: Session 4B - Data Viz and Spatial Applications
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=tbt8ZsHm5eA"
UCyHEww8_SCdxZvEnkCfi55w;6CTwX0SbSxs;2021-08-09T14:00:02Z;"New #rstats video: Create Categories Based On Integer & Numeric Range in R (2 Examples) | Convert Data to Factor Class
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=6CTwX0SbSxs"
UCCaChdLMTYMxyawR_Qf-kYA;aZmzrugOI0Y;2021-08-09T15:33:31Z;"New #rstats video: Practical Stats for Data Scientists: Ch5: Classification (2021-08-02) (ps4ds01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=aZmzrugOI0Y"
UCCaChdLMTYMxyawR_Qf-kYA;ZVy-d-MaBm4;2021-08-09T15:39:08Z;"New #rstats video: Practical Stats for Data Scientists: Ch6: Statistical Machine Learning (2021-08-09) (ps4ds01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=ZVy-d-MaBm4"
UCGuktEl5InrcxPfCjmPWxsA;UFvL2NXLvD8;2021-08-09T16:00:29Z;"New #rstats video: How to pool ROC curves in R to better understand a model's performance (CC135)
By Riffomonas Project (@PatSchloss)
https://www.youtube.com/watch?v=UFvL2NXLvD8"
UCCaChdLMTYMxyawR_Qf-kYA;gg7XfDgyf84;2021-08-09T16:02:55Z;"New #rstats video: Regression and Other Stories Book Club: Chapter 4: Statistical Inference (2021-06-22) (ros01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=gg7XfDgyf84"
UCCaChdLMTYMxyawR_Qf-kYA;nVrIicqahnk;2021-08-09T16:18:29Z;"New #rstats video: Regression and Other Stories Book Club: Chapter 5: Simulation (2021-07-06) (ros01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=nVrIicqahnk"
UCCaChdLMTYMxyawR_Qf-kYA;vMWOCywO8jM;2021-08-09T16:42:06Z;"New #rstats video: Regression and Other Stories Book Club: Ch6: Background on regression modeling (2021-07-20) (ros01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=vMWOCywO8jM"
UCCaChdLMTYMxyawR_Qf-kYA;hQFkChaqp1w;2021-08-09T16:48:30Z;"New #rstats video: Regression and Other Stories: Ch7: Linear regression with a single predictor (2021-07-27) (ros01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=hQFkChaqp1w"
UCCaChdLMTYMxyawR_Qf-kYA;0NdiQuuM0vw;2021-08-09T18:51:31Z;"New #rstats video: R for Data Science Book Club: Data visualization (2021-07-31) (r4ds05)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=0NdiQuuM0vw"
UCCaChdLMTYMxyawR_Qf-kYA;nQnMm6kyJbE;2021-08-09T19:02:16Z;"New #rstats video: R for Data Science Book Club: Workflow: basics (2021-08-07) (r4ds05)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=nQnMm6kyJbE"
UCCaChdLMTYMxyawR_Qf-kYA;_0dNScwJz5A;2021-08-10T04:06:10Z;"New #rstats video: R for Data Science Book Club: Chapter 28: Graphics for communication (2021-06-23) (r4ds04)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=_0dNScwJz5A"
UCCaChdLMTYMxyawR_Qf-kYA;IRkgCUvvFQ4;2021-08-10T04:39:13Z;"New #rstats video: Mastering Shiny Book Club: Chapter 17: Packages (2021-07-13) (mshiny01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=IRkgCUvvFQ4"
UCCaChdLMTYMxyawR_Qf-kYA;8ZTGDbH1MaE;2021-08-10T05:06:54Z;"New #rstats video: Mastering Shiny Book Club: Chapter 19: Testing (2021-07-20) (mshiny01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=8ZTGDbH1MaE"
UCyHEww8_SCdxZvEnkCfi55w;k5lujS0lhf4;2021-08-10T14:00:30Z;"New #rstats video: Draw Histogram with Percentages Instead of Frequency Counts in Base R (Example) | hist() & plot()
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=k5lujS0lhf4"
UCCaChdLMTYMxyawR_Qf-kYA;FTuti94dgYs;2021-08-10T18:42:44Z;"New #rstats video: Tidy Modeling with R Book Club: Chapter 13 (Grid search) (2021-08-09) (tmwr03)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=FTuti94dgYs"
UC_R5smHVXRYGhZYDJsnXTwg;5IKm9MHGoDM;2021-08-10T20:00:11Z;"New #rstats video: Session 8C - Statistical Modeling and Data Analysis
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=5IKm9MHGoDM"
UCyHEww8_SCdxZvEnkCfi55w;Oiz7PA2tIEs;2021-08-11T14:00:10Z;"New #rstats video: Set NA to Blank in R (2 Examples) | Replace Missing Values in Vector & Data Frame | sapply Function
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=Oiz7PA2tIEs"
UC3xfbCMLCw1Hh4dWop3XtHg;-uFpynLYuxo;2021-08-11T19:03:31Z;"New #rstats video: RStudio Cloud | Inviting Co-instructors and Teaching Assistants | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=-uFpynLYuxo"
UC3xfbCMLCw1Hh4dWop3XtHg;4jm8q74gRnc;2021-08-11T19:03:36Z;"New #rstats video: RStudio Cloud | Exporting Projects | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=4jm8q74gRnc"
UC3xfbCMLCw1Hh4dWop3XtHg;6QfhW9DeVvw;2021-08-11T19:03:40Z;"New #rstats video: RStudio Cloud | Creating an Assignment | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=6QfhW9DeVvw"
UC3xfbCMLCw1Hh4dWop3XtHg;BDhUm-96uyk;2021-08-11T19:03:46Z;"New #rstats video: RStudio Cloud | Creating a Shared Space | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=BDhUm-96uyk"
UC3xfbCMLCw1Hh4dWop3XtHg;Cs___eT4v-0;2021-08-11T19:03:51Z;"New #rstats video: RStudio Cloud | Setting Up a Base Project | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=Cs___eT4v-0"
UC3xfbCMLCw1Hh4dWop3XtHg;IyRvnbKACHI;2021-08-11T19:03:55Z;"New #rstats video: RStudio Cloud | Viewing Learning Work | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=IyRvnbKACHI"
UC3xfbCMLCw1Hh4dWop3XtHg;OWM53BCcBCw;2021-08-11T19:03:59Z;"New #rstats video: RStudio Cloud | {rscloud} Package | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=OWM53BCcBCw"
UC3xfbCMLCw1Hh4dWop3XtHg;UDuuE6eDNrA;2021-08-11T19:04:05Z;"New #rstats video: RStudio Cloud | Project Types | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=UDuuE6eDNrA"
UC3xfbCMLCw1Hh4dWop3XtHg;VV_3MvJmwG4;2021-08-11T19:04:09Z;"New #rstats video: RStudio Cloud | Overview | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=VV_3MvJmwG4"
UC3xfbCMLCw1Hh4dWop3XtHg;dmuy7CuMevA;2021-08-11T19:04:13Z;"New #rstats video: RStudio Cloud | Roles | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=dmuy7CuMevA"
UC3xfbCMLCw1Hh4dWop3XtHg;f_QRYIBcEvQ;2021-08-11T19:04:18Z;"New #rstats video: RStudio Cloud | Reusing a Workspace | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=f_QRYIBcEvQ"
UC3xfbCMLCw1Hh4dWop3XtHg;ghUwQc7_4Wc;2021-08-11T19:04:21Z;"New #rstats video: RStudio Cloud | Invite Learners | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=ghUwQc7_4Wc"
UC3xfbCMLCw1Hh4dWop3XtHg;hJ9qGMY7UD4;2021-08-11T19:04:25Z;"New #rstats video: RStudio Cloud | Tuning Resources | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=hJ9qGMY7UD4"
UC3xfbCMLCw1Hh4dWop3XtHg;yAy2VOU2w18;2021-08-11T19:04:29Z;"New #rstats video: RStudio Cloud | Troubleshooting | Instructor View
By RStudio (@rstudio)
https://www.youtube.com/watch?v=yAy2VOU2w18"
UCCaChdLMTYMxyawR_Qf-kYA;vGYmh08GZho;2021-08-12T04:04:23Z;"New #rstats video: Mastering Shiny Book Club: Chapter 19: Security (2021-07-27) (mshiny01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=vGYmh08GZho"
UCCaChdLMTYMxyawR_Qf-kYA;LLO6vDLqhWw;2021-08-12T04:37:27Z;"New #rstats video: Mastering Shiny Book Club: Chapter 20: Performance (2021-08-03) (mshiny01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=LLO6vDLqhWw"
UCCaChdLMTYMxyawR_Qf-kYA;rM5zPN5mLkE;2021-08-12T05:25:41Z;"New #rstats video: Mastering Shiny Book Club: Cohort wrap up (2021-08-10) (mshiny01)
By R4DS Online Learning Community (@R4DScommunity)
https://www.youtube.com/watch?v=rM5zPN5mLkE"
UCyHEww8_SCdxZvEnkCfi55w;MTUU9LlAebM;2021-08-12T14:00:18Z;"New #rstats video: Add Individual Text to Each Facet of ggplot2 Plot in R (Example) | annotate() & geom_text() Function
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=MTUU9LlAebM"
UCGuktEl5InrcxPfCjmPWxsA;qaksmQabMUI;2021-08-12T16:00:34Z;"New #rstats video: Recreating a labelled dumbbell chart in R showing people's openness to the COVID-19 vaccine (CC136)
By Riffomonas Project (@PatSchloss)
https://www.youtube.com/watch?v=qaksmQabMUI"
UCwQ7lkY6YWzZjT807Itbvtw;q5SATNrTa_0;2021-08-13T04:23:10Z;"New #rstats video: Deploying {shinycal} to the world!
By Shiny DeveloperSeries
https://www.youtube.com/watch?v=q5SATNrTa_0"
UCwQ7lkY6YWzZjT807Itbvtw;Sv0_xhh7Y1A;2021-08-13T04:32:10Z;"New #rstats video: Discovering hidden gems within shinycal development!
By Shiny DeveloperSeries
https://www.youtube.com/watch?v=Sv0_xhh7Y1A"
UCyHEww8_SCdxZvEnkCfi55w;CmzMwXl3p9M;2021-08-13T14:00:10Z;"New #rstats video: Change Fill and Border Color of ggplot2 Plot in R (Example) | Modify Colors | scale_fill_manual()
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=CmzMwXl3p9M"
UC_R5smHVXRYGhZYDJsnXTwg;GMMGBlyl_ok;2021-08-13T15:40:38Z;"New #rstats video: USER2021 Session 8B
By R Consortium (@RConsortium)
https://www.youtube.com/watch?v=GMMGBlyl_ok"
UCMdihazndR0f9XBoSXWqnYg;Zv19sslm-S4;2018-01-08T21:00:03Z;"#rstats video:  R - Dummy Coding in Regression
By Statistics of DOOM
https://www.youtube.com/watch?v=Zv19sslm-S4"
UC2-hKemnrmVCH_29duyJ26A;mJVTg8PWjW4;2018-03-09T01:56:20Z;"#rstats video:  Jennifer Hill - Causal Inference at the Intersection of Statistics and Machine Learning
By Lander Analytics (@LanderAnalytics)
https://www.youtube.com/watch?v=mJVTg8PWjW4"
UCeiiqmVK07qhY-wvg3IZiZQ;Mkac8DHScps;2019-10-01T16:55:40Z;"#rstats video:  Tidy Tuesday screecast: analyzing pizza ratings
By David Robinson (@drob)
https://www.youtube.com/watch?v=Mkac8DHScps"
UCyHEww8_SCdxZvEnkCfi55w;rCcPUw3vm8s;2021-08-14T14:00:31Z;"New #rstats video: Find & Count Exact Matches in Character Strings R (3 Examples) | which(), length(), grepl() & sum()
By Statistics Globe (@JoachimSchork)
https://www.youtube.com/watch?v=rCcPUw3vm8s"
UCeiiqmVK07qhY-wvg3IZiZQ;ZOQSuapvHqA;2019-07-23T04:35:17Z;"📺 #rstats video:  Tidy Tuesday screencast: analyzing Women's World Cup data
▶ David Robinson (@drob)
🔗https://www.youtube.com/watch?v=ZOQSuapvHqA"
UC_R5smHVXRYGhZYDJsnXTwg;hytdjtM6Chg;2020-07-08T07:48:14Z;"📺 #rstats video:  useR! 2020: Reactor: reactive notebooks for R (H. Susmann), lightening
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=hytdjtM6Chg"
UC2-hKemnrmVCH_29duyJ26A;mApnx5NJwQA;2020-10-07T13:46:22Z;"📺 #rstats video:  David Robinson - The {widyr} Package
▶ Lander Analytics (@LanderAnalytics)
🔗https://www.youtube.com/watch?v=mApnx5NJwQA"
UCCaChdLMTYMxyawR_Qf-kYA;J6mGn1F1kiA;2021-08-14T19:12:55Z;"📺 New #rstats video: R for Data Science Book Club: Data transformation (2021-08-14) (r4ds05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=J6mGn1F1kiA"
UCCaChdLMTYMxyawR_Qf-kYA;4fsa6RGwnYo;2021-08-14T19:28:52Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 20: Vectors (2021-07-13) (r4ds03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=4fsa6RGwnYo"
UCCaChdLMTYMxyawR_Qf-kYA;WKtp5IbG9n0;2021-08-14T19:30:37Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 21: Iteration (2021-07-27) (r4ds03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=WKtp5IbG9n0"
UCCaChdLMTYMxyawR_Qf-kYA;bj8xpufjcrE;2021-08-14T19:33:53Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 21: Iteration (2021-08-10) (r4ds03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=bj8xpufjcrE"
UCyHEww8_SCdxZvEnkCfi55w;aTfNwZ2NSBM;2021-08-15T14:00:00Z;"📺 New #rstats video: How to Convert a Character Matrix to Numeric in R (Example) | as.numeric, matrix & ncol Functions
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=aTfNwZ2NSBM"
UCCaChdLMTYMxyawR_Qf-kYA;br0RE1uORgk;2021-08-15T23:16:22Z;"📺 New #rstats video: Mastering Shiny Book Club: Chapter 3: Basic reactivity (2021-08-11) (mshiny02)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=br0RE1uORgk"
UCTTBgWyJl2HrrhQOOc710kA;1LEW8APSOJo;2021-08-16T00:16:34Z;"📺 New #rstats video: Predict housing prices in Austin TX with tidymodels and xgboost
▶ Julia Silge (@juliasilge)
🔗https://www.youtube.com/watch?v=1LEW8APSOJo"
UCyHEww8_SCdxZvEnkCfi55w;7sB_MOtU5cM;2021-08-16T14:00:03Z;"📺 New #rstats video: Different Colors of Points & Lines in Base R Plot Legend (Example) | text.col, lwd, lty, pch & bty
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=7sB_MOtU5cM"
UC2-hKemnrmVCH_29duyJ26A;gIBFpeAXnKU;2021-08-16T14:47:19Z;"📺 New #rstats video: Ian Cook- tidyquery and queryparser: Translating SQL Queries to dplyr Pipelines
▶ Lander Analytics (@LanderAnalytics)
🔗https://www.youtube.com/watch?v=gIBFpeAXnKU"
UC3xfbCMLCw1Hh4dWop3XtHg;SMN8Aut0U9g;2021-08-17T00:12:48Z;"📺 New #rstats video: Data Scientists vs. Business Analysts | Data Science Hangout Highlights
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=SMN8Aut0U9g"
UClC5yNEjMoE3MmbK-mrV8Ow;XBoWCTYUvgY;2021-08-17T05:12:38Z;"📺 New #rstats video: R-Ladies Melbourne - August 2021 - A remote glimpse into the useR! 2021 conference - Anna Quaglieri
▶ R-Ladies Melbourne (@RLadiesMelb)
🔗https://www.youtube.com/watch?v=XBoWCTYUvgY"
UCyHEww8_SCdxZvEnkCfi55w;O1dnDj_V2d8;2021-08-17T14:00:08Z;"📺 New #rstats video: Annotate Multiple Lines of Text to ggplot2 Plot in R (Example) | Add Label | Split String with ""\n""
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=O1dnDj_V2d8"
UC3xfbCMLCw1Hh4dWop3XtHg;KBs4b3Q2n8Y;2021-08-17T14:43:13Z;"📺 New #rstats video: Understanding the Impact of Data Science | Data Science Hangout #4
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=KBs4b3Q2n8Y"
UCGuktEl5InrcxPfCjmPWxsA;GYu8kVDxz6A;2021-08-17T16:00:18Z;"📺 New #rstats video: How to create alternating background colors in R with ggplot2 (CC137)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=GYu8kVDxz6A"
UCKMekE_4UfWvZDuBWenG8WA;NEbsJ4KHMco;2021-08-17T16:52:58Z;"📺 New #rstats video: How to Import XML Data into R using the XML Package
▶ StatistikinDD (@StatistikInDD)
🔗https://www.youtube.com/watch?v=NEbsJ4KHMco"
UCCaChdLMTYMxyawR_Qf-kYA;a_tg77VOtHk;2021-08-17T18:07:11Z;"📺 New #rstats video: Tidy Modeling with R Book Club: Chapter 14 (Iterative search) (2021-08-16) (tmwr03)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=a_tg77VOtHk"
UC_R5smHVXRYGhZYDJsnXTwg;J3Tgn-bDHmE;2021-08-17T20:38:14Z;"📺 New #rstats video: Scaling R at GSK
▶ R Consortium (@RConsortium)
🔗https://www.youtube.com/watch?v=J3Tgn-bDHmE"
UCTZXht1RTL2Duc3eU8MYGzQ;erlWsquoHlM;2021-08-17T20:56:49Z;"📺 New #rstats video: Is R slow?
▶ Bruno Rodrigues (@brodriguesco)
🔗https://www.youtube.com/watch?v=erlWsquoHlM"
UCnwYO3Sz_emBTC1sTZ6TlsQ;PELmRfMjC0s;2021-08-18T00:00:05Z;"📺 New #rstats video: TidyTuesday: A Brief Overview of  ggplot2
▶ Andrew Couch (@Andr3wCouch)
🔗https://www.youtube.com/watch?v=PELmRfMjC0s"
UCeiiqmVK07qhY-wvg3IZiZQ;TavDMQAYmZY;2021-08-18T03:44:22Z;"📺 New #rstats video: SLICED Competition Finals: Live Screencast
▶ David Robinson (@drob)
🔗https://www.youtube.com/watch?v=TavDMQAYmZY"
UCCaChdLMTYMxyawR_Qf-kYA;EqsSWUQ6ZW0;2021-08-18T06:31:21Z;"📺 New #rstats video: Advanced R Book Club: Chapter 22 (Debugging) (2021-08-17) (advr05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=EqsSWUQ6ZW0"
UCC3CCtUrSSQoJkxodRKr89g;DfNxk_cKL04;2021-08-18T13:38:24Z;"📺 New #rstats video: Building an R Markdown website
▶ Lisa Lendway - Statistics & Data Science (@lisalendway)
🔗https://www.youtube.com/watch?v=DfNxk_cKL04"
UCyHEww8_SCdxZvEnkCfi55w;uSFbe7Q2BWw;2021-08-18T14:00:24Z;"📺 New #rstats video: Change Color, Shape & Size of One Data Point in Plot (Base R & ggplot2) | ifelse() & nrow() Function
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=uSFbe7Q2BWw"
UCMwM-3tg_-Pbx8hKO78q5EA;A7TeTv5m5rg;2021-08-18T15:01:28Z;"📺 New #rstats video: NHS-R Webinar - Adaptive Clinical Trial Design using R by Dr Anna Heath (August 2021)
▶ NHSR Community (@NHSrCommunity)
🔗https://www.youtube.com/watch?v=A7TeTv5m5rg"
UC3xfbCMLCw1Hh4dWop3XtHg;EE5Vc2w4rGU;2021-08-18T16:41:02Z;"📺 New #rstats video: Make Sure You Communicate Value | Data Science Hangout Highlights
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=EE5Vc2w4rGU"
UC3xfbCMLCw1Hh4dWop3XtHg;GBNzhIkObyE;2021-08-18T17:36:59Z;"📺 New #rstats video: Build Your Ideal Showcase of Data Products | Kelly O'Briant | RStudio Connect 1.9.0
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=GBNzhIkObyE"
UCwQ7lkY6YWzZjT807Itbvtw;58Ac9M57_a8;2021-08-19T12:43:37Z;"📺 New #rstats video: A learning journey with {brochure}!
▶ Shiny DeveloperSeries (@theRcast)
🔗https://www.youtube.com/watch?v=58Ac9M57_a8"
UCyHEww8_SCdxZvEnkCfi55w;nk_f5GXENPw;2021-08-19T14:00:36Z;"📺 New #rstats video: Rename Data Object in R (Example) | How to Change Name of Vector & List | rm() Function in RStudio
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=nk_f5GXENPw"
UCGuktEl5InrcxPfCjmPWxsA;DqguopEXXyg;2021-08-19T16:00:05Z;"📺 New #rstats video: How to add an arrow to lines in R to indicate the passage of time (CC138)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=DqguopEXXyg"
UC3xfbCMLCw1Hh4dWop3XtHg;gdqu_WbAezY;2021-08-19T16:15:12Z;"📺 New #rstats video: Measuring the Impact of Data Science | Data Science Hangout Highlights
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=gdqu_WbAezY"
UCyHEww8_SCdxZvEnkCfi55w;TRvRhWF2QWM;2021-08-20T14:00:24Z;"📺 New #rstats video: Scale Data to Range Between Two Values in R | Standardize 0/1 & Rescale | scales Package | min & max
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=TRvRhWF2QWM"
UCyHEww8_SCdxZvEnkCfi55w;dEYLDgthrYQ;2021-08-21T14:00:10Z;"📺 New #rstats video: Sequence of Alphabetical Character Letters from A-Z in R (3 Examples) | Subsequence, Random Sample
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=dEYLDgthrYQ"
UCMwM-3tg_-Pbx8hKO78q5EA;M3skTMQbCD0;2020-11-04T10:38:07Z;"📺 #rstats video:  Xaringan Slides (part 1)
▶ NHSR Community (@NHSrCommunity)
🔗https://www.youtube.com/watch?v=M3skTMQbCD0"
UC3xfbCMLCw1Hh4dWop3XtHg;LGy5kPWMJnQ;2021-01-03T08:00:12Z;"📺 #rstats video:  Alicia Schep | Auto-magic Package Development | RStudio (2020)
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=LGy5kPWMJnQ"
UCxB1IGhLzlEOikTL-aDwqFg;LZ2kvCiRVdM;2021-04-14T21:16:42Z;"📺 #rstats video:  [2021-02-19] spatialLIBD demo
▶ Leonardo Collado Torres (@lcolladotor)
🔗https://www.youtube.com/watch?v=LZ2kvCiRVdM"
UCTZXht1RTL2Duc3eU8MYGzQ;bNh2WDdRleI;2021-08-21T21:43:46Z;"📺 New #rstats video: Genetic algorithms, the tidy way (and software development) - Part 1
▶ Bruno Rodrigues (@brodriguesco)
🔗https://www.youtube.com/watch?v=bNh2WDdRleI"
UCCaChdLMTYMxyawR_Qf-kYA;QaAzHGOKDh4;2021-08-22T08:34:10Z;"📺 New #rstats video: R para Ciencia de Datos Club de Lectura: Capítulo 29: Formatos de R Markdown (2021-08-10)(r4ds_es01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=QaAzHGOKDh4"
UCCaChdLMTYMxyawR_Qf-kYA;OuoQMYHf9AY;2021-08-22T08:34:58Z;"📺 New #rstats video: R para Ciencia de Datos Club de Lectura: Extra 1: Intro. a SQL y dbplyr (2021-08-17) (r4ds_es01)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=OuoQMYHf9AY"
UCyHEww8_SCdxZvEnkCfi55w;rpRq70bK6As;2021-08-22T14:00:35Z;"📺 New #rstats video: Replace Character Value by NA in R (Example) | Vector & Data Frame | Substitute & Exchange Missings
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=rpRq70bK6As"
UCCaChdLMTYMxyawR_Qf-kYA;2LFWCGNiuoE;2021-08-22T18:50:48Z;"📺 New #rstats video: R for Data Science Book Club: Chapter 6: Workflow: scripts (2021-08-21) (r4ds05)
▶ R4DS Online Learning Community (@R4DScommunity)
🔗https://www.youtube.com/watch?v=2LFWCGNiuoE"
UCyHEww8_SCdxZvEnkCfi55w;azYv80UXdlg;2021-08-23T14:00:01Z;"📺 New #rstats video: Convert Matrix to List of Column-Vectors in R (2 Examples) | Split & Divide | lapply() & seq_len()
▶ Statistics Globe (@JoachimSchork)
🔗https://www.youtube.com/watch?v=azYv80UXdlg"
UCGuktEl5InrcxPfCjmPWxsA;J0DGVaPbek8;2021-08-23T16:00:08Z;"📺 New #rstats video: Four ways to set a color in R using ggplot2 and how to read hexadecimal (CC139)
▶ Riffomonas Project (@PatSchloss)
🔗https://www.youtube.com/watch?v=J0DGVaPbek8"
UC3xfbCMLCw1Hh4dWop3XtHg;126mAJ73vms;2021-08-23T16:00:09Z;"📺 New #rstats video: The Importance of Understanding Your Business Users | Data Science Hangout Highlights
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=126mAJ73vms"
UC3xfbCMLCw1Hh4dWop3XtHg;WOkBzQbkvBA;2021-08-23T19:05:59Z;"📺 New #rstats video: Dr. Julia Silge | RStudio Voices | RStudio
▶ RStudio (@rstudio)
🔗https://www.youtube.com/watch?v=WOkBzQbkvBA"
